INDEX_ID,A_MAX
마라52aa90ab,5
마라52aa90ba,5
마라52aa92aa,1
마라52aa92ab,12
마라52aa92ba,1
마라52aa92bb,38
마라52aa94ba,102
마라52aa94bb,969
마라52aa95aa,216
마라52aa95ab,30
마라52aa95ba,0
마라52aa95bb,0
마라52aa96aa,0
마라52aa97aa,3
마라52aa97ab,59
마라52aa97bb,0
마라52aa98ba,0
마라52aa98bb,0
마라52aa99ab,0
마라52aa99bb,0
마라52ab85bb,67
마라52ab86aa,591
마라52ab86ab,2137
마라52ab86ba,204
마라52ab86bb,283
마라52ab87aa,664
마라52ab87ab,1179
마라52ab87ba,2348
마라52ab87bb,1549
마라52ab88aa,3052
마라52ab88ab,2631
마라52ab88ba,1627
마라52ab88bb,9
마라52ab89ba,0
마라52ab92ab,14
마라52ab92ba,69
마라52ab92bb,59
마라52ab93aa,0
마라52ab93ab,0
마라52ab93ba,0
마라52ab93bb,0
마라52ab94aa,0
마라52ab94ab,0
마라52ab94ba,74
마라52ab94bb,327
마라52ab95aa,31
마라52ab95ab,33
마라52ab95ba,0
마라52ab96bb,21
마라52ab97aa,16
마라52ab97ab,0
마라52ab97ba,0
마라52ab98bb,0
마라52ab99aa,0
마라52ab99ab,0
마라52ba85ba,0
마라52ba85bb,385
마라52ba86aa,1098
마라52ba86ab,1138
마라52ba86ba,497
마라52ba86bb,869
마라52ba87aa,10012
마라52ba87ab,13412
마라52ba87ba,2853
마라52ba87bb,912
마라52ba88aa,3168
마라52ba88ab,3228
마라52ba88ba,1081
마라52ba88bb,16
마라52ba89aa,11
마라52ba89ab,0
마라52ba90aa,0
마라52ba90ab,0
마라52ba92ab,2
마라52ba92ba,8
마라52ba94aa,0
마라52ba94ab,0
마라52ba94ba,37
마라52ba94bb,47
마라52ba95aa,26
마라52ba95ab,112
마라52ba95ba,42
마라52ba95bb,10
마라52ba96aa,0
마라52ba96ab,15
마라52ba96ba,0
마라52ba96bb,34
마라52ba97aa,7
마라52ba97ab,0
마라52ba97ba,0
마라52ba98ab,0
마라52ba98ba,0
마라52ba98bb,27
마라52ba99aa,82
마라52ba99ab,0
마라52bb85ba,2
마라52bb85bb,922
마라52bb86aa,751
마라52bb86ab,867
마라52bb86ba,1684
마라52bb86bb,2989
마라52bb87aa,11868
마라52bb87ab,9185
마라52bb87ba,887
마라52bb87bb,1542
마라52bb88aa,2302
마라52bb88ab,2534
마라52bb88ba,234
마라52bb88bb,9
마라52bb89aa,4
마라52bb89ab,8
마라52bb89ba,21
마라52bb89bb,0
마라52bb90aa,0
마라52bb90ab,0
마라52bb92ba,10
마라52bb93ab,0
마라52bb93bb,4
마라52bb94aa,0
마라52bb94ab,0
마라52bb94ba,3
마라52bb94bb,0
마라52bb95aa,6
마라52bb95ab,30
마라52bb95ba,33
마라52bb95bb,102
마라52bb96aa,39
마라52bb96ab,39
마라52bb96ba,0
마라52bb96bb,0
마라52bb98ab,0
마라52bb98ba,0
마라52bb98bb,9
마라52bb99aa,35
마라52bb99ab,4
마라53aa85ba,4
마라53aa85bb,516
마라53aa86aa,1152
마라53aa86ab,734
마라53aa86ba,1166
마라53aa86bb,4197
마라53aa87aa,4088
마라53aa87ab,3418
마라53aa87ba,2801
마라53aa87bb,3645
마라53aa88aa,952
마라53aa88ab,588
마라53aa88ba,1
마라53aa88bb,1
마라53aa89aa,1
마라53aa89ab,187
마라53aa89ba,97
마라53aa89bb,2
마라53aa90aa,0
마라53aa90ab,7
마라53aa92ba,3
마라53aa92bb,8
마라53aa94ab,0
마라53aa94ba,0
마라53aa94bb,0
마라53aa95aa,0
마라53aa95ab,1
마라53aa95bb,18
마라53aa96aa,260
마라53aa96ab,126
마라53aa96ba,0
마라53aa96bb,0
마라53aa97aa,0
마라53aa98ab,0
마라53aa98ba,0
마라53aa98bb,0
마라53aa99aa,0
마라53aa99ab,8
마라53aa99ba,0
마라53ab85bb,99
마라53ab86aa,232
마라53ab86ab,640
마라53ab86ba,1144
마라53ab86bb,4389
마라53ab87aa,5585
마라53ab87ab,10964
마라53ab87ba,2180
마라53ab87bb,791
마라53ab88aa,880
마라53ab88ab,100
마라53ab88ba,0
마라53ab89aa,2
마라53ab89ab,6
마라53ab89ba,0
마라53ab90ab,2
마라53ab90ba,0
마라53ab92bb,17
마라53ab93aa,7
마라53ab94aa,2
마라53ab94ab,0
마라53ab95bb,1
마라53ab96aa,44
마라53ab96ab,0
마라53ab96ba,0
마라53ab96bb,0
마라53ab97aa,0
마라53ab97ab,1
마라53ab97ba,0
마라53ab98aa,7
마라53ab98ab,0
마라53ab98ba,0
마라53ab98bb,0
마라53ab99ab,20
마라53ab99ba,7
마라53ab99bb,0
마라53ba86aa,1
마라53ba86ab,154
마라53ba86ba,274
마라53ba86bb,876
마라53ba87aa,467
마라53ba87ab,592
마라53ba87ba,1
마라53ba87bb,0
마라53ba88aa,12
마라53ba88ab,3
마라53ba88ba,0
마라53ba89aa,6
마라53ba89ab,0
마라53ba89ba,0
마라53ba90bb,4
마라53ba91aa,5
마라53ba92ba,6
마라53ba92bb,1
마라53ba93ab,0
마라53ba93bb,4
마라53ba94aa,20
마라53ba94ab,3
마라53ba95ba,0
마라53ba95bb,0
마라53ba96aa,109
마라53ba96ab,396
마라53ba96ba,23
마라53ba96bb,0
마라53ba97aa,0
마라53ba97ab,0
마라53ba97ba,0
마라53ba97bb,0
마라53ba99aa,0
마라53ba99ab,24
마라53ba99ba,48
마라53ba99bb,0
마라53bb86aa,57
마라53bb86ab,436
마라53bb86ba,206
마라53bb86bb,7
마라53bb87aa,8
마라53bb87ab,2
마라53bb88aa,17
마라53bb88ab,8
마라53bb88ba,0
마라53bb88bb,0
마라53bb89ab,0
마라53bb89ba,0
마라53bb90bb,1
마라53bb92ab,0
마라53bb92ba,0
마라53bb92bb,0
마라53bb93aa,0
마라53bb93bb,4
마라53bb94aa,8
마라53bb94ab,6
마라53bb96aa,17
마라53bb96ab,346
마라53bb96ba,515
마라53bb96bb,0
마라53bb97aa,0
마라53bb97ab,0
마라53bb97ba,0
마라53bb97bb,0
마라53bb98bb,2
마라53bb99aa,4
마라53bb99ab,0
마라53bb99ba,76
마라53bb99bb,0
마라54aa86aa,34
마라54aa86ab,802
마라54aa86ba,117
마라54aa86bb,3
마라54aa87aa,1
마라54aa87ab,0
마라54aa87ba,0
마라54aa87bb,2
마라54aa88aa,9
마라54aa88ab,71
마라54aa88ba,82
마라54aa88bb,0
마라54aa89aa,2
마라54aa89ab,182
마라54aa89ba,0
마라54aa89bb,0
마라54aa90ab,6
마라54aa90ba,2
마라54aa90bb,0
마라54aa92aa,0
마라54aa92ab,0
마라54aa92ba,0
마라54aa94aa,8
마라54aa95ba,0
마라54aa96ab,58
마라54aa96ba,155
마라54aa96bb,1
마라54aa97aa,0
마라54aa97ab,0
마라54aa99aa,7
마라54aa99ab,0
마라54aa99ba,110
마라54aa99bb,0
마라54ab86ab,134
마라54ab86ba,118
마라54ab86bb,4
마라54ab87aa,98
마라54ab87ab,7
마라54ab87ba,35
마라54ab87bb,590
마라54ab88aa,1095
마라54ab88ab,279
마라54ab88ba,615
마라54ab88bb,143
마라54ab89ab,11
마라54ab89ba,0
마라54ab89bb,0
마라54ab90aa,3
마라54ab90bb,0
마라54ab92ab,2
마라54ab92ba,4
마라54ab94ab,259
마라54ab94bb,0
마라54ab95bb,0
마라54ab96ab,10
마라54ab96ba,8
마라54ab96bb,3
마라54ab97aa,22
마라54ab97ab,9
마라54ab99ab,0
마라54ab99ba,128
마라54ab99bb,0
마라54ba86bb,2
마라54ba87aa,253
마라54ba87ab,127
마라54ba87ba,116
마라54ba87bb,1051
마라54ba88aa,537
마라54ba88ab,2607
마라54ba88ba,3906
마라54ba88bb,1521
마라54ba89aa,180
마라54ba89ab,0
마라54ba89ba,0
마라54ba89bb,0
마라54ba90aa,0
마라54ba90ab,4
마라54ba90ba,24
마라54ba90bb,2
마라54ba92ab,3
마라54ba92ba,23
마라54ba92bb,0
마라54ba94bb,8
마라54ba95aa,0
마라54ba95bb,0
마라54ba96ab,0
마라54ba96ba,0
마라54ba96bb,0
마라54ba97aa,16
마라54ba97ab,12
마라54ba99aa,3
마라54ba99ab,69
마라54ba99ba,98
마라54ba99bb,16
마라54bb88ab,653
마라54bb88ba,3316
마라54bb88bb,3146
마라54bb89aa,716
마라54bb89ab,257
마라54bb89ba,71
마라54bb89bb,24
마라54bb90aa,2
마라54bb90ab,22
마라54bb90ba,5
마라54bb90bb,6
마라54bb91aa,0
마라54bb91ab,25
마라54bb91ba,6
마라54bb91bb,0
마라54bb92aa,1
마라54bb92ab,9
마라54bb92ba,25
마라54bb93aa,0
마라54bb94ba,0
마라54bb94bb,0
마라54bb95aa,9
마라54bb95ab,72
마라54bb95ba,167
마라54bb95bb,163
마라54bb96aa,129
마라54bb96ab,158
마라54bb96ba,369
마라54bb96bb,0
마라54bb97aa,0
마라54bb98aa,0
마라54bb98bb,0
마라54bb99aa,2
마라54bb99ab,1
마라54bb99ba,11
마라54bb99bb,12
마라55aa88ba,2744
마라55aa88bb,2649
마라55aa89aa,429
마라55aa89ab,872
마라55aa89ba,1189
마라55aa89bb,687
마라55aa90aa,1065
마라55aa90ab,967
마라55aa90ba,327
마라55aa90bb,95
마라55aa91aa,298
마라55aa91ab,617
마라55aa91ba,606
마라55aa91bb,9
마라55aa92aa,6
마라55aa92ab,63
마라55aa92ba,65
마라55aa92bb,191
마라55aa93ab,0
마라55aa93ba,0
마라55aa93bb,0
마라55aa94aa,0
마라55aa94ab,0
마라55aa94ba,17
마라55aa94bb,35
마라55aa95aa,14
마라55aa95ab,7
마라55aa95ba,6
마라55aa95bb,19
마라55aa96aa,30
마라55aa96ab,85
마라55aa96ba,366
마라55aa96bb,131
마라55aa97aa,1
마라55aa97ab,0
마라55aa97ba,2
마라55aa97bb,1
마라55aa98ab,4
마라55aa98bb,0
마라55aa99ba,0
마라55aa99bb,1
마라55ab88ab,230
마라55ab88ba,1088
마라55ab88bb,283
마라55ab89aa,20
마라55ab89ab,141
마라55ab89ba,631
마라55ab89bb,557
마라55ab90aa,534
마라55ab90ab,617
마라55ab90ba,1083
마라55ab90bb,671
마라55ab91aa,1214
마라55ab91ab,792
마라55ab91ba,510
마라55ab91bb,77
마라55ab92aa,1
마라55ab92ab,156
마라55ab92ba,676
마라55ab92bb,177
마라55ab93aa,21
마라55ab93ab,17
마라55ab93ba,32
마라55ab93bb,18
마라55ab94aa,0
마라55ab94ab,6
마라55ab94ba,3
마라55ab94bb,100
마라55ab95aa,111
마라55ab95ab,118
마라55ab95ba,243
마라55ab95bb,170
마라55ab96aa,191
마라55ab96ab,634
마라55ab96ba,30
마라55ab96bb,0
마라55ab97aa,0
마라55ab97ab,0
마라55ab97ba,1
마라55ab99ba,0
마라55ab99bb,0
마라55ba88ba,8
마라55ba88bb,289
마라55ba89aa,131
마라55ba89ab,27
마라55ba89ba,2
마라55ba89bb,477
마라55ba90aa,177
마라55ba90ab,4
마라55ba90ba,3
마라55ba90bb,15
마라55ba91aa,13
마라55ba91ab,39
마라55ba91ba,301
마라55ba91bb,75
마라55ba92aa,19
마라55ba92ab,49
마라55ba92ba,1717
마라55ba92bb,353
마라55ba93aa,7
마라55ba93ab,18
마라55ba93ba,70
마라55ba93bb,24
마라55ba94aa,7
마라55ba94ab,34
마라55ba94ba,214
마라55ba94bb,665
마라55ba95aa,352
마라55ba95ab,336
마라55ba95ba,291
마라55ba95bb,261
마라55ba96aa,338
마라55ba96ab,265
마라55ba96ba,11
마라55ba96bb,6
마라55ba97aa,0
마라55ba97ab,0
마라55ba97ba,25
마라55ba97bb,43
마라55ba98aa,0
마라55ba99bb,42
마라55bb88ba,8
마라55bb88bb,84
마라55bb89aa,760
마라55bb89ab,413
마라55bb89ba,582
마라55bb89bb,5528
마라55bb90aa,1549
마라55bb90ab,2
마라55bb90ba,0
마라55bb90bb,4
마라55bb91aa,142
마라55bb91ab,114
마라55bb91ba,8
마라55bb92aa,0
마라55bb92ab,0
마라55bb92ba,1061
마라55bb92bb,498
마라55bb93aa,26
마라55bb93ab,30
마라55bb93ba,213
마라55bb93bb,95
마라55bb94aa,0
마라55bb94ab,104
마라55bb94ba,488
마라55bb94bb,1514
마라55bb95aa,698
마라55bb95ab,1501
마라55bb95ba,1259
마라55bb95bb,677
마라55bb96aa,1782
마라55bb96ab,392
마라55bb96ba,382
마라55bb96bb,252
마라55bb97aa,35
마라55bb97ab,0
마라55bb97ba,45
마라55bb97bb,94
마라55bb98aa,11
마라55bb98bb,0
마라55bb99ba,0
마라55bb99bb,51
마라56aa89aa,19
마라56aa89ab,34
마라56aa89ba,272
마라56aa89bb,2020
마라56aa90aa,54
마라56aa90ab,0
마라56aa90ba,0
마라56aa90bb,2
마라56aa91aa,5
마라56aa91ba,0
마라56aa92aa,0
마라56aa92ab,0
마라56aa92ba,1
마라56aa93aa,0
마라56aa93ab,22
마라56aa93ba,424
마라56aa93bb,843
마라56aa94aa,72
마라56aa94ab,324
마라56aa94ba,1370
마라56aa94bb,1847
마라56aa95aa,337
마라56aa95ab,1318
마라56aa95ba,2379
마라56aa95bb,1492
마라56aa96aa,1730
마라56aa96ab,1676
마라56aa96ba,2522
마라56aa96bb,725
마라56aa97aa,114
마라56aa97ab,0
마라56aa97ba,0
마라56aa97bb,37
마라56aa98aa,132
마라56aa98ab,92
마라56aa98ba,8
마라56aa99ba,2
마라56aa99bb,38
마라56ab87ab,20
마라56ab89aa,0
마라56ab89ab,19
마라56ab89ba,90
마라56ab89bb,140
마라56ab90aa,52
마라56ab90ab,0
마라56ab90ba,0
마라56ab90bb,3
마라56ab91aa,2
마라56ab91ab,2
마라56ab92ab,3
마라56ab93aa,0
마라56ab93ab,64
마라56ab93ba,173
마라56ab93bb,0
마라56ab94aa,51
마라56ab94ab,97
마라56ab94ba,3519
마라56ab94bb,1593
마라56ab95aa,602
마라56ab95ab,670
마라56ab95ba,605
마라56ab95bb,656
마라56ab96aa,484
마라56ab96ab,775
마라56ab96ba,1192
마라56ab96bb,1137
마라56ab97aa,280
마라56ab97ab,2
마라56ab97ba,0
마라56ab97bb,0
마라56ab98aa,5
마라56ab98ab,71
마라56ab98ba,22
마라56ab98bb,4
마라56ab99aa,2
마라56ab99ab,0
마라56ab99ba,0
마라56ab99bb,5
마라56ba89aa,1
마라56ba89ab,134
마라56ba89ba,657
마라56ba89bb,62
마라56ba90aa,799
마라56ba90ab,266
마라56ba90ba,53
마라56ba90bb,23
마라56ba91aa,8
마라56ba91ab,9
마라56ba91ba,6
마라56ba91bb,20
마라56ba92aa,61
마라56ba92ab,367
마라56ba92bb,0
마라56ba93aa,0
마라56ba93ab,16
마라56ba93ba,87
마라56ba93bb,223
마라56ba94aa,635
마라56ba94ab,12
마라56ba94ba,393
마라56ba94bb,185
마라56ba95aa,725
마라56ba95ab,1107
마라56ba95ba,637
마라56ba95bb,173
마라56ba96aa,37
마라56ba96ab,243
마라56ba96ba,1574
마라56ba96bb,1349
마라56ba97aa,14
마라56ba97ab,0
마라56ba97ba,0
마라56ba97bb,0
마라56ba98aa,0
마라56ba98ab,387
마라56ba98ba,182
마라56ba98bb,0
마라56ba99aa,0
마라56ba99ab,3
마라56ba99ba,12
마라56ba99bb,0
마라56bb89ab,2
마라56bb89ba,216
마라56bb89bb,507
마라56bb90aa,1275
마라56bb90ab,1082
마라56bb90ba,413
마라56bb90bb,6
마라56bb91aa,50
마라56bb91ab,144
마라56bb91ba,140
마라56bb91bb,70
마라56bb92aa,15
마라56bb92ab,720
마라56bb92ba,380
마라56bb92bb,106
마라56bb93aa,173
마라56bb93ab,78
마라56bb93ba,69
마라56bb93bb,162
마라56bb94aa,84
마라56bb94ab,9
마라56bb94ba,0
마라56bb94bb,12
마라56bb95aa,75
마라56bb95ab,30
마라56bb95ba,13
마라56bb95bb,2
마라56bb96aa,0
마라56bb96ab,32
마라56bb96ba,244
마라56bb96bb,637
마라56bb97aa,296
마라56bb97ab,21
마라56bb97ba,5
마라56bb97bb,0
마라56bb98aa,0
마라56bb98ab,226
마라56bb98ba,66
마라56bb98bb,0
마라56bb99aa,0
마라56bb99ab,59
마라56bb99ba,68
마라56bb99bb,29
마라57aa89bb,98
마라57aa90aa,78
마라57aa90ab,206
마라57aa90ba,35
마라57aa90bb,0
마라57aa91aa,2
마라57aa91ab,183
마라57aa91ba,11
마라57aa92ab,1
마라57aa92ba,620
마라57aa92bb,699
마라57aa93aa,399
마라57aa93ab,592
마라57aa93ba,973
마라57aa93bb,193
마라57aa94aa,0
마라57aa95aa,0
마라57aa95ab,29
마라57aa95ba,2
마라57aa96ba,0
마라57aa96bb,1
마라57aa97aa,9
마라57aa97ab,42
마라57aa97ba,24
마라57aa97bb,0
마라57aa98aa,0
마라57aa98ab,37
마라57aa98ba,39
마라57aa98bb,74
마라57aa99aa,52
마라57aa99ab,222
마라57aa99ba,47
마라57aa99bb,163
마라57ab90ab,107
마라57ab90ba,10
마라57ab90bb,0
마라57ab91aa,0
마라57ab91ab,4
마라57ab92ba,9
마라57ab92bb,45
마라57ab93aa,24
마라57ab93ab,625
마라57ab93ba,1262
마라57ab93bb,0
마라57ab94ba,0
마라57ab95aa,0
마라57ab95ab,1
마라57ab95ba,0
마라57ab95bb,0
마라57ab96bb,0
마라57ab97ab,0
마라57ab97ba,131
마라57ab97bb,24
마라57ab98aa,14
마라57ab98ab,18
마라57ab98ba,26
마라57ab98bb,497
마라57ab99aa,417
마라57ab99ab,106
마라57ab99ba,363
마라57ab99bb,194
마라57ba93aa,60
마라57ba93ab,347
마라57ba93ba,119
마라57ba93bb,2
마라57ba94ab,0
마라57ba94ba,0
마라57ba94bb,0
마라57ba95aa,0
마라57ba95ab,0
마라57ba95ba,0
마라57ba95bb,2
마라57ba96aa,167
마라57ba96ab,39
마라57ba96ba,0
마라57ba96bb,3
마라57ba97aa,23
마라57ba97ab,42
마라57ba97ba,775
마라57ba97bb,1354
마라57ba98aa,955
마라57ba98ab,189
마라57ba98ba,20
마라57ba98bb,76
마라57ba99aa,135
마라57ba99ab,86
마라57ba99ba,683
마라57ba99bb,4
마라57bb92ba,0
마라57bb92bb,3
마라57bb93aa,7
마라57bb93ab,0
마라57bb93ba,2
마라57bb93bb,0
마라57bb95ba,0
마라57bb95bb,5
마라57bb96aa,119
마라57bb96ab,29
마라57bb96ba,0
마라57bb96bb,3
마라57bb97aa,3
마라57bb97ab,9
마라57bb97bb,166
마라57bb98aa,676
마라57bb98ab,1974
마라57bb98ba,128
마라57bb98bb,149
마라57bb99aa,52
마라57bb99ab,23
마라57bb99ba,20
마라57bb99bb,47
마라58aa93aa,2
마라58aa93ab,2
마라58aa93ba,106
마라58aa93bb,18
마라58aa94ab,0
마라58aa94bb,0
마라58aa95aa,0
마라58aa95ab,0
마라58aa95ba,0
마라58aa95bb,2
마라58aa96aa,27
마라58aa96ab,0
마라58aa96bb,0
마라58aa97aa,0
마라58aa97bb,77
마라58aa98aa,178
마라58aa98ab,19
마라58aa98ba,0
마라58aa98bb,66
마라58aa99aa,50
마라58aa99ab,118
마라58aa99ba,125
마라58aa99bb,99
마라58ab93ab,5
마라58ab93ba,27
마라58ab93bb,12
마라58ab94aa,7
마라58ab94ab,0
마라58ab94ba,2
마라58ab94bb,33
마라58ab95aa,49
마라58ab95ab,7
마라58ab95ba,1
마라58ab95bb,3
마라58ab96aa,12
마라58ab96ab,8
마라58ab96ba,0
마라58ab97aa,15
마라58ab97ab,4
마라58ab97bb,2
마라58ab98aa,3
마라58ab98ab,3
마라58ab98ba,13
마라58ab98bb,8
마라58ab99aa,100
마라58ab99ab,129
마라58ab99ba,12
마라58ab99bb,8
마라58ba94aa,17
마라58ba94ab,41
마라58ba94ba,66
마라58ba94bb,56
마라58ba95aa,463
마라58ba95ab,17
마라58ba95ba,142
마라58ba95bb,7
마라58ba96aa,2
마라58ba96ab,1
마라58ba96ba,0
마라58ba96bb,0
마라58ba97aa,59
마라58ba97ab,481
마라58ba97bb,0
마라58ba98aa,0
마라58ba98ab,0
마라58ba98ba,95
마라58ba98bb,126
마라58ba99aa,122
마라58ba99ab,5
마라58ba99ba,0
마라58ba99bb,2
마라58bb94aa,0
마라58bb94ab,1
마라58bb94ba,5
마라58bb94bb,21
마라58bb95aa,342
마라58bb95ab,213
마라58bb95ba,18
마라58bb96aa,0
마라58bb96ab,0
마라58bb96ba,0
마라58bb96bb,0
마라58bb97aa,16
마라58bb97ab,88
마라58bb97ba,50
마라58bb98ba,99
마라58bb98bb,251
마라58bb99aa,41
마라58bb99ab,1
마라58bb99ba,0
마라59aa95aa,210
마라59aa95ab,191
마라59aa95ba,1
마라59aa95bb,0
마라59aa96aa,0
마라59aa96ab,0
마라59aa96bb,0
마라59aa97aa,0
마라59aa97ab,2
마라59aa98bb,48
마라59aa99aa,0
마라59aa99ab,4
마라59aa99ba,15
마라59aa99bb,0
마라59ab98ba,22
마라59ab98bb,61
마라59ab99aa,3
마라59ab99ab,2
마라59ab99ba,17
마라59ab99bb,37
마라59ba98bb,18
마라59ba99aa,88
마라59ba99ab,76
마라59ba99ba,13
마라59ba99bb,57
마라59bb99bb,120
마마42ab00aa,6
마마42ab00ab,2
마마42ab00ba,0
마마42ba00aa,45
마마42ba00ab,12
마마42bb00aa,3
마마43ab00aa,0
마마43ba00aa,0
마마43ba01aa,29
마마43ba01ab,0
마마43bb01aa,210
마마43bb01ab,266
마마44aa00ba,0
마마44aa00bb,0
마마44aa01aa,975
마마44aa01ab,1437
마마44aa01ba,0
마마44ab00aa,0
마마44ab00ab,144
마마44ab00ba,114
마마44ab00bb,36
마마44ab01aa,10
마마44ab01ab,12
마마44ab01ba,5
마마44ba00aa,27
마마44ba00ab,82
마마44ba00ba,68
마마44ba00bb,45
마마44ba01aa,18
마마44ba01ab,63
마마44ba01ba,36
마마44bb00aa,28
마마44bb00ab,3
마마44bb00ba,6
마마44bb00bb,12
마마44bb01aa,12
마마44bb01ab,20
마마44bb01ba,136
마마44bb01bb,24
마마45aa00aa,449
마마45aa00ab,175
마마45aa00ba,491
마마45aa00bb,33
마마45aa01aa,16
마마45aa01ab,0
마마45aa01ba,25
마마45aa01bb,0
마마45ab00aa,151
마마45ab00ab,34
마마45ab00ba,1038
마마45ab00bb,801
마마45ab01aa,0
마마45ab01ab,0
마마45ab01ba,1
마마45ba00aa,220
마마45ba00ab,1
마마45ba00ba,88
마마45ba00bb,69
마마45ba01aa,9
마마45ba01ab,609
마마45ba01ba,3
마마45ba01bb,0
마마45bb00aa,300
마마45bb00ab,60
마마45bb00ba,289
마마45bb00bb,483
마마45bb01aa,246
마마45bb01ab,476
마마45bb01ba,121
마마45bb01bb,1
마마45bb02aa,0
마마46aa00aa,161
마마46aa00ab,22
마마46aa00ba,130
마마46aa00bb,556
마마46aa01aa,37
마마46aa01ab,22
마마46aa01ba,6
마마46aa01bb,0
마마46aa02aa,12
마마46aa02ab,50
마마46ab00aa,28
마마46ab00ab,226
마마46ab00ba,126
마마46ab00bb,66
마마46ab01aa,192
마마46ab01ab,87
마마46ab01ba,36
마마46ab01bb,50
마마46ab02aa,441
마마46ab02ab,11
마마46ba00aa,0
마마46ba00ab,2
마마46ba00ba,48
마마46ba00bb,69
마마46ba01aa,259
마마46ba01ab,73
마마46ba01ba,17
마마46ba01bb,106
마마46ba02aa,283
마마46ba02ab,37
마마46ba02ba,0
마마46ba02bb,3
마마46ba03aa,0
마마46ba03ab,0
마마46ba03ba,0
마마46ba03bb,0
마마46bb00aa,5
마마46bb00ab,5
마마46bb00ba,0
마마46bb00bb,0
마마46bb01aa,0
마마46bb01ab,6
마마46bb01ba,3
마마46bb01bb,9
마마46bb02aa,2
마마46bb02ab,1
마마46bb02ba,4
마마46bb02bb,6
마마46bb03aa,1
마마46bb03ab,0
마마46bb03ba,0
마마46bb03bb,6
마마46bb04aa,22
마마47aa00aa,1
마마47aa01ba,2
마마47aa01bb,4
마마47aa02aa,0
마마47aa02ab,0
마마47aa02ba,0
마마47aa02bb,36
마마47aa03aa,2
마마47aa03ab,0
마마47aa03ba,0
마마47aa03bb,20
마마47aa04aa,2
마마47aa04ab,0
마마47ab03aa,0
마마47ab03ab,0
마마47ab03ba,0
마마47ab03bb,17
마마47ab04aa,0
마마47ab04ab,0
마마47ba00aa,0
마마47ba01ab,0
마마47ba01ba,2
마마47ba01bb,787
마마47ba02aa,0
마마47ba02ab,0
마마47ba03ab,1
마마47ba03bb,0
마마47ba05ba,0
마마47ba05bb,2
마마47bb00aa,6
마마47bb01ba,0
마마47bb01bb,0
마마47bb03ba,1
마마47bb03bb,0
마마47bb05ba,46
마마47bb05bb,8
마마47bb06aa,1
마마47bb06ab,2
마마47bb06ba,121
마마47bb06bb,92
마마48aa00aa,4
마마48aa01ab,0
마마48aa01ba,0
마마48aa02bb,0
마마48aa03ba,3
마마48aa03bb,1
마마48aa04aa,14
마마48aa05ba,11
마마48aa05bb,0
마마48aa06ab,0
마마48aa06ba,23
마마48aa06bb,36
마마48aa07aa,0
마마48ab00aa,0
마마48ab01aa,0
마마48ab01ab,0
마마48ab01ba,7
마마48ab01bb,7
마마48ab04aa,2
마마48ab07aa,0
마마48ab07ab,67
마마48ab07ba,0
마마48ab07bb,0
마마48ab08ba,0
마마48ab08bb,0
마마48ba00aa,81
마마48ba00ab,4
마마48ba01aa,0
마마48ba01ab,0
마마48ba01ba,146
마마48ba01bb,24
마마48ba04aa,0
마마48ba04ab,0
마마48ba07aa,0
마마48ba07ab,1939
마마48ba07ba,221
마마48ba07bb,1
마마48ba08aa,0
마마48ba08ab,0
마마48ba08ba,16
마마48ba08bb,37
마마48bb00aa,58
마마48bb00ab,3
마마48bb00ba,6
마마48bb01aa,1
마마48bb01ba,88
마마48bb01bb,20
마마48bb04aa,0
마마48bb04ab,0
마마48bb04ba,0
마마48bb06ba,0
마마48bb07aa,0
마마48bb07ab,88
마마48bb07ba,113
마마48bb07bb,1
마마48bb08aa,5
마마48bb08ab,355
마마48bb08ba,1
마마48bb08bb,9
마마49aa00aa,36
마마49aa00ab,17
마마49aa00ba,6
마마49aa00bb,1
마마49aa02aa,4
마마49aa04ab,0
마마49aa04ba,4
마마49aa05ab,4
마마49aa05ba,0
마마49aa07aa,7
마마49aa07ab,155
마마49aa07ba,0
마마49aa07bb,0
마마49aa08aa,2001
마마49aa08ab,406
마마49aa08ba,0
마마49aa08bb,0
마마49ab00aa,6
마마49ab00ab,1
마마49ab04ba,3
마마49ab05ab,2
마마49ab05ba,0
마마49ab07aa,0
마마49ab07ab,0
마마49ab07ba,7
마마49ab07bb,2
마마49ab08aa,30
마마49ab08ab,12
마마49ab08ba,72
마마49ab08bb,596
마마49ba00aa,0
마마49ba00ab,0
마마49ba00bb,0
마마49ba04bb,0
마마49ba07aa,0
마마49ba07ab,0
마마49ba07ba,35
마마49ba07bb,267
마마49ba08aa,0
마마49ba08ab,0
마마49ba08ba,29
마마49ba08bb,4
마마49bb00aa,2
마마49bb00ab,0
마마49bb05aa,3
마마49bb07aa,0
마마49bb07ab,0
마마49bb07ba,22
마마49bb07bb,302
마마49bb08aa,5
마마49bb08ab,0
마마49bb08ba,3
마마49bb08bb,6
마마50aa00aa,9
마마50aa00ab,0
마마50aa00ba,0
마마50aa02ab,0
마마50aa02ba,0
마마50aa02bb,0
마마50aa03aa,1
마마50aa03ba,0
마마50aa05ba,0
마마50aa05bb,0
마마50aa07aa,0
마마50aa07ab,22
마마50aa07ba,105
마마50aa07bb,0
마마50aa08ba,0
마마50ab00aa,9
마마50ab00ab,4
마마50ab02ab,0
마마50ab02ba,0
마마50ab02bb,0
마마50ab04ab,0
마마50ab04bb,1
마마50ab05aa,1
마마50ab05bb,0
마마50ab06ba,1
마마50ab06bb,1
